"","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","DOC_PPM","NO3N_PPM","CHLA_PPB","NTL_PPM","NH4N_PPM","PTL_PPB","DIN_PPM","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"228",2010404,"NLA17_ME-10006",1,"5-Jul-17",2.44,9e-04,0.91,0.244,0.007,4.36875,0.0079,"PROB","NAP","Northern Appalachians",-70.52594,44.04172,"Region_01",27.48412701,"Non-Urban","NATURAL",537.0273,129,"H01060001","NLA_ME-10036",123.504124537151,1.74198614978225e-05,4.99750124937531e-07,6.42535874919683e-08,1.41046799555123e-07,0.000203164029975021,5.640037124295e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"229",2010405,"NLA17_TX-10087",1,"5-Jul-17",4.31,0.0021,40.53,0.706,0.012,58.8975,0.0141,"PROB","CPL","Coastal Plains",-95.4684,30.15681,"Region_06",285.1749141,"Urban","MAN_MADE",1.067285,42,"H12040102","NLA_TX-10254",26.5067613793208,5.04033697436996e-05,8.56714499892911e-07,1.49925037481259e-07,1.90152878438864e-06,0.000358867610324729,1.00663953737417e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"230",2010406,"NLA17_ND-10021",1,"5-Jul-17",11.53,0.0179,13.44,1.21,0.059,52.41,0.0769,"PROB","NPL","Northern Plains",-101.8535,46.60984,"Region_08",16.53898413,"Non-Urban","MAN_MADE",1328.229,629,"H10130202","NLA_ND-10071",51.0528555843375,8.63853787392018e-05,4.21217962447348e-06,1.27793246234026e-06,1.69207731380464e-06,0.000960033305578684,5.49011208681374e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"231",2010407,"NLA17_IA-10007",1,"5-Jul-17",6.5,1e-04,22.27,1.049,0.016,53.68,0.0161,"PROB","TPL","Temperate Plains",-92.44008,40.75439,"Region_07",217.5427296,"Non-Urban","MAN_MADE",34.71898,249,"H10020004","NLA_IA-10062",43.2127404680431,7.48911258656386e-05,1.14228599985721e-06,7.13928749910759e-09,1.73307975968389e-06,0.000541215653621982,1.14942528735632e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"232",2010408,"NLA17_CA-10008",1,"5-Jul-17",1.85,1e-04,2.05,0.145,0.009,10.5175,0.0091,"PROB","XER","Xeric",-121.1312,38.72818,"Region_09",18.82796581,"Urban","MAN_MADE",4477.606,142,"H18020129","NLA_CA-10114",30.4862712771428,1.0351966873706e-05,6.42535874919683e-07,7.13928749910759e-09,3.39561594122119e-07,0.000154038301415487,6.49675162418791e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"233",2010409,"NLA17_CA-10012",1,"5-Jul-17",1.14,3e-04,0.82,0.065,0.004,11.555,0.0043,"PROB","XER","Xeric",-121.0411,39.01358,"Region_09",18.82796581,"Urban","MAN_MADE",146.5494,488,"H18020126","NLA_CA-10046",12.4391938287517,4.64053687441993e-06,2.85571499964304e-07,2.14178624973228e-08,3.73057686720332e-07,9.49208992506245e-05,3.06989362461626e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"234",2010410,"NLA17_ND-10019",1,"6-Jul-17",32,0,74.67,4.888,0.045,593.275,0.045,"PROB","NPL","Northern Plains",-99.07958,47.06811,"Region_08",57.82200345,"Non-Urban","NATURAL",17.27003,544,"H10160002","NLA_ND-10089",18.218976577102,0.000348968372956379,3.21267937459841e-06,0,1.91541150228477e-05,0.00266444629475437,3.21267937459841e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"235",2010411,"NLA17_CA-10055",1,"6-Jul-17",6.73,0,25.6,0.868,0.016,648.653,0.016,"PROB","XER","Xeric",-121.7354,36.93928,"Region_09",8.765044119,"Urban","NATURAL",26.7488,15,"H18060002","NLA_CA-10174",2.95907601923902,6.19690154922539e-05,1.14228599985721e-06,0,2.0942015375526e-05,0.000560366361365529,1.14228599985721e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"236",2010412,"NLA17_CT-10021",1,"6-Jul-17",3.5,0.0985,3.74,0.385,0.011,13.96625,0.1095,"PROB","NAP","Northern Appalachians",-72.29784,41.8576,"Region_01",80.23726905,"Urban","NATURAL",7.846157,123,"H01100002","NLA_CT-10050",60.9578647493581,2.74862568715642e-05,7.85321624901835e-07,7.03219818662098e-06,4.50905834457623e-07,0.000291423813488759,7.81751981152281e-06,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"237",2010413,"NLA17_TX-10030",1,"6-Jul-17",10.53,6e-04,47.6,1.438,0.018,95.145,0.0186,"PROB","CPL","Coastal Plains",-96.37105,29.85308,"Region_06",285.1749141,"Non-Urban","MAN_MADE",1.302202,93,"H12090401","NLA_TX-10224",33.4211772615858,0.000102662954237167,1.28507174983937e-06,4.28357249946455e-08,3.07179347494643e-06,0.00087676935886761,1.32790747483401e-06,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"238",2010414,"NLA17_MO-10010",1,"6-Jul-17",6,4e-04,24,0.783,0.024,56.09125,0.0244,"PROB","SAP","Southern Appalachians",-92.07754,38.00504,"Region_07",360.1113082,"Non-Urban","MAN_MADE",1.027374,343,"H10290111","NLA_MO-10062",30.8684961388753,5.59006211180124e-05,1.71342899978582e-06,2.85571499964304e-08,1.81092790742119e-06,0.000499583680266445,1.74198614978225e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"239",2010415,"NLA17_PA-10015",1,"6-Jul-17",5.81,0,13.6,0.69,0.016,45.18625,0.016,"PROB","NAP","Northern Appalachians",-75.65488,41.89979,"Region_03",92.05516139,"Urban","NATURAL",5.170156,445,"H02050101","NLA_PA-10048",33.7669331631928,4.92610837438424e-05,1.14228599985721e-06,0,1.45885572449733e-06,0.000483763530391341,1.14228599985721e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"240",2010416,"NLA17_MI-10027",1,"6-Jul-17",3.23,1e-04,2.67,0.275,0.018,18.6825,0.0181,"PROB","UMW","Upper Midwest",-85.54542,44.02913,"Region_05",58.01738359,"Non-Urban","MAN_MADE",5.207287,339,"H04060103","NLA_MI-10153",32.5496655982765,1.96330406225459e-05,1.28507174983937e-06,7.13928749910759e-09,6.03171807196244e-07,0.000268942547876769,1.29221103733847e-06,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"241",2010417,"NLA17_RI-10010",1,"6-Jul-17",7.35,0.246,9.04,0.926,0.045,29.745,0.291,"PROB","NAP","Northern Appalachians",-71.51382,41.45032,"Region_01",33.9796927,"Urban","MAN_MADE",4.977113,33,"H01090005","NLA_RI-10052",68.8407893888178,6.61098022417363e-05,3.21267937459841e-06,1.75626472478047e-05,9.60328939116942e-07,0.000611990008326395,2.07753266224031e-05,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"242",2010418,"NLA17_DE-10003",1,"5-Jul-17",4.12,2.068,82.13,3.713,0.017,144.93625,2.085,"PROB","CPL","Coastal Plains",-75.55874,38.55865,"Region_03",3.181026011,"Urban","MAN_MADE",34.45885,1,"H10020007","NLA_DE-10003",56.6495881792615,0.000265081744841865,1.21367887484829e-06,0.000147640465481545,4.67932342249413e-06,0.000343047460449625,0.000148854144356393,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"243",2010419,"NLA17_FL-10034",1,"6-Jul-17",8.58,5e-04,21.81,0.885,0.012,50.67875,0.0125,"PROB","CPL","Coastal Plains",-82.95384,29.55954,"Region_04",126.2921178,"Non-Urban","NATURAL",4.224025,1,"H03110205","NLA_FL-10126",38.6159038594874,6.31826943671022e-05,8.56714499892911e-07,3.56964374955379e-08,1.6361832315775e-06,0.000714404662781016,8.92410937388449e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"244",2010420,"NLA17_OH-10031",1,"10-Jul-17",8.53,2e-04,62.4,1.928,0.014,145.78375,0.0142,"PROB","NAP","Northern Appalachians",-81.17462,40.99201,"Region_05",25.1534816,"Non-Urban","MAN_MADE",16.90451,331,"H05030204","NLA_OH-10079",29.2446710318097,0.000137645462982794,9.99500249875062e-07,1.42785749982152e-08,4.70668529090568e-06,0.000710241465445462,1.01377882487328e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"245",2010421,"NLA17_SD-10011",1,"10-Jul-17",29.65,0,66.86,4.215,0.046,181.4875,0.046,"PROB","NPL","Northern Plains",-98.08074,43.07985,"Region_08",10.07352908,"Non-Urban","NATURAL",20.55269,504,"H10170101","NLA_SD-10105",51.3570050044571,0.000300920968087385,3.28407224958949e-06,0,5.85939480040296e-06,0.00246877601998335,3.28407224958949e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"246",2010422,"NLA17_MN-10010",1,"10-Jul-17",6.93,0,8.19,0.716,0.01,9.82875,0.01,"PROB","UMW","Upper Midwest",-93.12346,45.07151,"Region_05",130.0883155,"Urban","NATURAL",63.74591,270,"H05140201","NLA_MN-10077",161.088138117442,5.11172984936103e-05,7.13928749910759e-07,0,3.17325031445475e-07,0.000577019150707743,7.13928749910759e-07,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"247",2010423,"NLA17_ND-10001",2,"10-Jul-17",18.17,0.0043,16.44,2.086,0.048,624.26,0.0523,"PROB","TPL","Temperate Plains",-97.23814,46.09872,"Region_08",47.06030531,"Non-Urban","NATURAL",256.2103,330,"H09030001","NLA_ND-10043",7.38920344989137,0.000148925537231384,3.42685799957164e-06,3.06989362461626e-07,2.01544778461302e-05,0.00151290591174022,3.73384736203327e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"248",2010424,"NLA17_MT-10059",1,"10-Jul-17",13.42,0,94.47,2.425,0.017,266.48125,0.017,"PROB","NPL","Northern Plains",-108.3836,48.08442,"Region_08",32.21418608,"Non-Urban","MAN_MADE",14.179,855,"H10050014","NLA_MT-10202",20.1230550064663,0.000173127721853359,1.21367887484829e-06,0,8.60345120548182e-06,0.00111740216486261,1.21367887484829e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"249",2010425,"NLA17_OK-10085",1,"10-Jul-17",4.14,4e-04,68.04,1.274,0.019,108.57875,0.0194,"PROB","SAP","Southern Appalachians",-94.55413,35.33302,"Region_06",8.612675198,"Urban","NATURAL",31.53495,121,"H11110104","NLA_OK-10183",25.9461795235995,9.09545227386307e-05,1.35646462483044e-06,2.85571499964304e-08,3.50550733898617e-06,0.000344712739383847,1.38502177482687e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"250",2010426,"NLA17_AZ-10005",1,"10-Jul-17",5.3,0.0429,7.86,0.67,0.047,161.06,0.0899,"PROB","XER","Xeric",-109.3631,34.36068,"Region_09",7.483761681,"Non-Urban","MAN_MADE",529.2331,1822,"H15020001","NLA_AZ-10020",9.19890081509244,4.78332262440208e-05,3.35546512458057e-06,3.06275433711716e-06,5.19988498686081e-06,0.000441298917568693,6.41821946169772e-06,"HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"251",2010427,"NLA17_DE-10006",1,"10-Jul-17",7.3,0.3949,90.4,1.631,0.016,113.645,0.4109,"PROB","CPL","Coastal Plains",-75.71528,39.04532,"Region_03",21.33796689,"Non-Urban","MAN_MADE",1.160279,8,"H10120202","NLA_DE-10035",31.7360196470641,0.000116441779110445,1.14228599985721e-06,2.81930463339759e-05,3.66907319838443e-06,0.000607826810990841,2.93353323338331e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"252",2010428,"NLA17_AL-10005",1,"11-Jul-17",5.18,0.0031,32.32,0.813,0.009,44.61625,0.0121,"PROB","CPL","Coastal Plains",-88.16835,33.36723,"Region_04",102.5657239,"Non-Urban","MAN_MADE",5.555443,76,"H04120103","NLA_AL-10046",40.2945498915639,5.80424073677447e-05,6.42535874919683e-07,2.21317912472335e-07,1.44045305193734e-06,0.000431307243963364,8.63853787392018e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"253",2010429,"NLA17_AL-10001",1,"10-Jul-17",3.11,0.5034,13.36,0.955,0.021,49.4625,0.5244,"PROB","SAP","Southern Appalachians",-87.39138,33.29204,"Region_04",6.295259383,"Urban","MAN_MADE",1301.872,57,"H10020004","NLA_AL-10029",42.6949133586425,6.81801956164775e-05,1.49925037481259e-06,3.59391732705076e-05,1.59691612543526e-06,0.00025895087427144,3.74384236453202e-05,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"254",2010430,"NLA17_ND-10102",1,"11-Jul-17",27.89,0,371.2,10.925,0.047,703.263,0.047,"PROB","TPL","Temperate Plains",-97.45252,46.25231,"Region_08",60.52495278,"Non-Urban","NATURAL",8.968455,332,"H09020316","NLA_ND-10202",34.352037797691,0.000779967159277504,3.35546512458057e-06,0,2.27051205483341e-05,0.00232223147377186,3.35546512458057e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"255",2010431,"NLA17_PA-10013",1,"11-Jul-17",2.81,0,26.4,0.544,0.021,41.735,0.021,"PROB","SAP","Southern Appalachians",-79.35851,41.12725,"Region_03",164.6041545,"Non-Urban","MAN_MADE",1.305612,394,"H05060001","NLA_PA-10046",28.8235394649489,3.88377239951453e-05,1.49925037481259e-06,0,1.34743077068568e-06,0.000233971690258118,1.49925037481259e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"256",2010432,"NLA17_MN-10187",1,"11-Jul-17",9.08,0,3.58,0.831,0.024,18.1825,0.024,"PROB","UMW","Upper Midwest",-94.55996,47.30019,"Region_05",50.04500515,"Non-Urban","NATURAL",43.95332,398,"H07010103","NLA_MN-10179",101.063947099099,5.93274791175841e-05,1.71342899978582e-06,0,5.8702911196819e-07,0.000756036636136553,1.71342899978582e-06,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"257",2010433,"NLA17_SD-10037",1,"11-Jul-17",13.76,0,22.88,1.375,0.024,1250.925,0.024,"PROB","TPL","Temperate Plains",-97.03263,43.23055,"Region_08",12.46295597,"Non-Urban","NATURAL",14.55456,387,"H10170102","NLA_SD-10201",2.43063783815897,9.81652031127293e-05,1.71342899978582e-06,0,4.03866020563073e-05,0.00114571190674438,1.71342899978582e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"258",2010434,"NLA17_PA-HP001",1,"11-Jul-17",1.46,0.324,0.79,0.54,0.011,7.115,0.335,"HAND","SAP","Southern Appalachians",-78.682256,40.270346,"Region_03",0,"Non-Urban","MAN_MADE",18.92987,724.74,"H05010006","NLA_PA-10001",167.829261545515,3.8552152495181e-05,7.85321624901835e-07,2.31312914971086e-05,2.29710553095211e-07,0.000121565362198168,2.39166131220104e-05,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"259",2010435,"NLA17_MT-10029",1,"11-Jul-17",13.61,0,137,2.575,0.017,336.46875,0.017,"PROB","NPL","Northern Plains",-106.5598,48.44622,"Region_08",66.20744568,"Non-Urban","MAN_MADE",7.017837,834,"H10050012","NLA_MT-10190",16.9231547942888,0.00018383665310202,1.21367887484829e-06,0,1.08630249700287e-05,0.00113322231473772,1.21367887484829e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"260",2010436,"NLA17_NE-10006",1,"11-Jul-17",32.64,0,34,3.256,0.033,147.74125,0.033,"PROB","SPL","Southern Plains",-102.5219,41.78786,"Region_07",66.1486382,"Non-Urban","NATURAL",24.93597,1165,"H10180009","NLA_NE-10105",48.7339322638143,0.000232455200970943,2.3559648747055e-06,0,4.76988394272351e-06,0.00271773522064946,2.3559648747055e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"261",2010437,"NLA17_NE-10059",1,"10-Jul-17",9.34,4e-04,21.6,1.679,0.028,95.695,0.0284,"PROB","SPL","Southern Plains",-100.068,40.87664,"Region_07",23.14860145,"Urban","MAN_MADE",8.054853,766,"H10200101","NLA_NE-10193",38.7980838797249,0.000119868637110016,1.99900049975012e-06,2.85571499964304e-08,3.08955043969729e-06,0.000777685262281432,2.02755764974656e-06,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"262",2010438,"NLA17_NE-10007",1,"11-Jul-17",5.61,0.0016,3.56,0.591,0.009,24.72125,0.0106,"PROB","SPL","Southern Plains",-103.4942,41.93355,"Region_07",6.825696614,"Non-Urban","MAN_MADE",785.0606,1253,"H10180009","NLA_NE-10152",52.8647134643674,4.21931891197258e-05,6.42535874919683e-07,1.14228599985721e-07,7.98135208813068e-07,0.000467110741049126,7.56764474905404e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"263",2010439,"NLA17_MO-10007",1,"11-Jul-17",6.04,6e-04,22.24,0.881,0.013,62.12625,0.0136,"PROB","TPL","Temperate Plains",-93.57344,40.08162,"Region_07",18.87682103,"Urban","MAN_MADE",26.65855,241,"H10280102","NLA_MO-10049",31.3580896005423,6.28971228671379e-05,9.28107374883987e-07,4.28357249946455e-08,2.0057702388238e-06,0.000502914238134888,9.70943099878632e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"264",2010440,"NLA17_CO-10024",1,"11-Jul-17",3.65,0.001,3.04,0.428,0.018,24.87625,0.019,"PROB","SPL","Southern Plains",-105.1267,40.33708,"Region_08",12.40431711,"Urban","MAN_MADE",189.8165,1565,"H10190006","NLA_CO-10021",38.0458844497769,3.05561504961805e-05,1.28507174983937e-06,7.13928749910759e-08,8.03139444333765e-07,0.000303913405495421,1.35646462483044e-06,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"265",2010441,"NLA17_OR-10003",1,"11-Jul-17",3.85,3e-04,106.59,1.015,0.023,148.00375,0.0233,"PROB","WMT","Western Mountains",-118.1544,43.93094,"Region_10",23.30305999,"Non-Urban","MAN_MADE",716.7881,1019,"H17050116","NLA_OR-10033",15.1649907999051,7.2463768115942e-05,1.64203612479475e-06,2.14178624973228e-08,4.77835885771824e-06,0.000320566194837635,1.66345398729207e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"266",2010442,"NLA17_CA-10005",1,"10-Jul-17",5.52,0,9.78,0.785,0.016,302.344,0.016,"PROB","XER","Xeric",-117.8102,33.80119,"Region_09",12.30093767,"Urban","MAN_MADE",70.10302,95,"H18070203","NLA_CA-10033",5.74139108395186,5.60434068679946e-05,1.14228599985721e-06,0,9.76129409206162e-06,0.000459616985845129,1.14228599985721e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"267",2010443,"NLA17_SC-10002",1,"11-Jul-17",3.87,0.0106,12,0.496,0.043,40.805,0.0536,"PROB","CPL","Coastal Plains",-80.38935,33.46314,"Region_04",4.736264605,"Non-Urban","MAN_MADE",35614.05,23,"H03050111","NLA_SC-10024",26.879248510966,3.54108659955736e-05,3.06989362461626e-06,7.56764474905404e-07,1.3174053575615e-06,0.000322231473771857,3.82665809952167e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"268",2010444,"NLA17_SC-10024",1,"11-Jul-17",3.87,0,21.12,0.579,0.005,47.6825,0.005,"PROB","CPL","Coastal Plains",-80.69359,33.92726,"Region_04",193.2446351,"Non-Urban","MAN_MADE",6.721139,74,"H03050110","NLA_SC-10048",26.851489051771,4.13364746198329e-05,3.56964374955379e-07,0,1.53944813042339e-06,0.000322231473771857,3.56964374955379e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"269",2010445,"NLA17_OR-10002",1,"11-Jul-17",0.7,0,0.74,0.083,0.005,23.44875,0.005,"PROB","WMT","Western Mountains",-121.7383,44.01671,"Region_10",57.31311971,"Non-Urban","NATURAL",97.25494,1655,"H17070301","NLA_OR-10053",7.82721429590506,5.9256086242593e-06,3.56964374955379e-07,0,7.5705204945767e-07,5.82847626977519e-05,3.56964374955379e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"270",2010446,"NLA17_CA-10021",1,"11-Jul-17",16.11,0.274,3299.18,18.075,0.269,11238.8,0.543,"PROB","XER","Xeric",-120.5712,35.6716,"Region_09",224.4815232,"Non-Urban","MAN_MADE",1.403005,287,"H18060004","NLA_CA-10166",3.55637207475464,0.0012904262154637,1.92046833725994e-05,1.95616477475548e-05,0.00036284904625811,0.0013413821815154,3.87663311201542e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"271",2010447,"NLA17_TX-10002",1,"11-Jul-17",7.84,0,3.78,0.65,0.008,25.395,0.008,"PROB","SPL","Southern Plains",-98.31634,32.59296,"Region_06",169.1976536,"Non-Urban","MAN_MADE",13.8661,273,"H12060201","NLA_TX-10069",56.5996789490946,4.64053687441993e-05,5.71142999928607e-07,0,8.19887490632871e-07,0.000652789342214821,5.71142999928607e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"272",2010448,"NLA17_OH-10002",1,"12-Jul-17",6.26,0.3832,49.12,1.621,0.07,85.02125,0.4532,"PROB","TPL","Temperate Plains",-82.72902,41.08846,"Region_05",35.0676386,"Urban","MAN_MADE",80.71894,253,"H03170007","NLA_OH-10011",42.1603645395397,0.000115727850360534,4.99750124937531e-06,2.73577496965803e-05,2.7449442533164e-06,0.000521232306411324,3.23552509459556e-05,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"273",2010449,"NLA17_NJ-10008",1,"12-Jul-17",10.56,0.0037,24.67,2.126,0.513,194.185,0.5167,"PROB","CPL","Coastal Plains",-74.00517,40.22553,"Region_02",41.55192425,"Urban","MAN_MADE",4.626742,1,"H11100303","NLA_NJ-10023",24.2100902869029,0.000151781252231027,3.66245448704219e-05,2.64153637466981e-07,6.2693385457194e-06,0.000879267277268943,3.68886985078889e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"274",2010450,"NLA17_SC-10015",1,"12-Jul-17",4.6,0,26.09,0.54,0.006,37.8675,0.006,"PROB","CPL","Coastal Plains",-80.11706,34.69644,"Region_04",198.9745428,"Non-Urban","NATURAL",1.370771,79,"H03040201","NLA_SC-10039",31.5337742363858,3.8552152495181e-05,4.28357249946455e-07,0,1.22256702309668e-06,0.000383014154870941,4.28357249946455e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"275",2010451,"NLA17_LA-10006",1,"12-Jul-17",5.33,0.0298,15.88,0.674,0.019,79.6075,0.0488,"PROB","CPL","Coastal Plains",-92.4765,30.83414,"Region_06",51.86748894,"Non-Urban","MAN_MADE",149.7907,28,"H09030001","NLA_LA-10117",18.7221077028181,4.81187977439852e-05,1.35646462483044e-06,2.12750767473406e-06,2.57015922073464e-06,0.000443796835970025,3.4839722995645e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"276",2010452,"NLA17_PA-10025",1,"12-Jul-17",8.49,0,25.94,0.829,0.014,71.04375,0.014,"PROB","NAP","Northern Appalachians",-80.23983,41.02994,"Region_03",96.60949323,"Urban","MAN_MADE",3.676267,361,"H05030102","NLA_PA-10050",25.8034324805871,5.91846933676019e-05,9.99500249875062e-07,0,2.29367520821615e-06,0.000706910907577019,9.99500249875062e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"277",2010453,"NLA17_GA-10001",2,"11-Jul-17",35.74,0,34.44,1.553,0.035,150.67625,0.035,"PROB","CPL","Coastal Plains",-81.41324,31.05991,"Region_04",368.3207443,"Non-Urban","MAN_MADE",9.741401,1,"H03070203","NLA_GA-10009",22.791634986676,0.000110873134861141,2.49875062468766e-06,0,4.86464156371219e-06,0.00297585345545379,2.49875062468766e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
