"","VISIT_ID","NTL_PPM","PTL_PPB","NH4N_PPM","NO3N_PPM","DOC_PPM","CHLA_PPB","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","PCT_DEVELOPED_BSN","PCT_AGRIC_BSN","PCT_WATER_BSN","PCT_WETLAND_BSN","PCT_FOREST_BSN","ECO_REG","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","DIN_PPM","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"212",6422,0.913,35,0.045,0.021,8.93,1.92,"NLA12_SD-182",1,"6/5/2012","PROB",-97.4684742,45.71082611,"Region_8",34.0180172,"No","NATURAL",60.57157254,547.67,10160010,"NLA_SD-10156",2.589423,5.932265,30.370858,0.160925,2.860069,"TPL","Good","Good","Good","Oligotrophic",0.066,57.6834943837755,6.51816948668523e-05,3.21267937459841e-06,1.49925037481259e-06,1.12998866596379e-06,0.000743547044129892,4.71192974941101e-06,"Temperate Plains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"213",6424,0.53,63,0.0079,0.022,2.9,7.656,"NLA12_VA-109",1,"6/5/2012","PROB",-79.92640549,37.35262917,"Region_3",581.6,"Yes","MAN_MADE",2.533847868,332,3010101,"NLA_VA-10035",84.026257,6.564551,4.814004,0,4.595186,"SAP","Poor","Poor","Poor","Eutrophic",0.0299,18.6030497890964,3.78382237452702e-05,5.640037124295e-07,1.57064324980367e-06,2.03397959873482e-06,0.000241465445462115,2.13464696223317e-06,"Southern Appalachians","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"214",6427,0.098,17,6e-04,0,1.44,0.60020141,"NLA12_MT-113",1,"6/5/2012","PROB",-112.3163074,47.88139248,"Region_8",6.113320325,"No","MAN_MADE",148.2741262,1258.03,10030205,"NLA_MT-10042",0,5.066288,4.876894,8.854167,0,"NPL","Good","Good","Good","Oligotrophic",6e-04,12.7475282350589,6.99650174912544e-06,4.28357249946455e-08,0,5.48851637753842e-07,0.000119900083263947,4.28357249946455e-08,"Northern Plains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"215",6428,0.775,75,0.013,0,4.39,22.56,"NLA12_KY-117",1,"6/5/2012","PROB",-85.40376582,38.2111868,"Region_4",217.8518957,"No","MAN_MADE",1.880156679,209.23,5140102,"NLA_KY-10038",8.163265,63.265306,12.585034,0,15.986395,"SAP","Good","Poor","Poor","Eutrophic",0.013,22.850161156041,5.53294781180838e-05,9.28107374883987e-07,0,2.42140428420812e-06,0.000365528726061615,9.28107374883987e-07,"Southern Appalachians","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"216",6437,0.504,28,0.0085,0,4.22,12.59354839,"NLA12_KS-103",1,"6/6/2012","PROB",-95.77964833,39.0001536,"Region_7",39.13364426,"Yes","MAN_MADE",101.946167,350.58,10270102,"NLA_KS-10036",22.414386,41.468089,7.15865,0.343929,16.272786,"TPL","Good","Good","Good","Eutrophic",0.0085,39.8035065298779,3.59820089955022e-05,6.06839437424145e-07,0,9.03990932771033e-07,0.000351373855120733,6.06839437424145e-07,"Temperate Plains","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"217",6438,0.184,37,0.006,0.02,1.83,19,"NLA12_VA-116",1,"6/6/2012","PROB",-79.92845969,36.93851006,"Region_3",581.6,"Yes","MAN_MADE",1.962824918,336.17,3010101,"NLA_VA-10042",2.082058,7.960808,0.61237,0.489896,85.241886,"SAP","Good","Good","Poor","Eutrophic",0.026,10.9967645668131,1.3136288998358e-05,4.28357249946455e-07,1.42785749982152e-06,1.19455944687601e-06,0.000152373022481266,1.85621474976797e-06,"Southern Appalachians","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)"
"218",6440,1.105,71,0.032,0,8.62,6.376,"NLA12_SD-166",1,"6/4/2012","PROB",-97.44500099,45.68365856,"Region_8",56.98017881,"No","NATURAL",4.261921688,547.07,10160010,"NLA_SD-10140",3.045685,0,38.071066,0,0,"TPL","Poor","Good","Fair","Mesotrophic",0.032,34.4153949260682,7.88891268651389e-05,2.28457199971443e-06,0,2.29226272238369e-06,0.000717735220649459,2.28457199971443e-06,"Temperate Plains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"219",6444,0.053,22,3e-04,0.019,1.09,1.348,"NLA12_SC-103",1,"6/5/2012","PROB",-82.69528294,35.06216037,"Region_4",41.80720326,"No","MAN_MADE",183.8848436,380.96,3050109,"NLA_SC-10006",0,0.552347,4.494408,0,94.125871,"SAP","Good","Good","Fair","Oligotrophic",0.0193,5.32723698505942,3.78382237452702e-06,2.14178624973228e-08,1.35646462483044e-06,7.10278590034383e-07,9.07577019150708e-05,1.37788248732776e-06,"Southern Appalachians","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"220",6445,1.329,119,0.027,0,13.77,3.112,"NLA12_SD-104",1,"6/6/2012","PROB",-97.63194667,45.18757228,"Region_8",302.3513263,"No","NATURAL",18.43116769,532.26,10160010,"NLA_SD-10007",0,31.899265,38.929696,1.259182,0,"TPL","Poor","Fair","Poor","Mesotrophic",0.027,24.6960131550923,9.48811308631399e-05,1.92760762475905e-06,0,3.84196146427689e-06,0.00114654454621149,1.92760762475905e-06,"Temperate Plains","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"221",6446,2.421,147,0.016,0,17.36,31.04,"NLA12_SD-122",1,"6/6/2012","PROB",-97.52514003,45.83652227,"Region_8",56.98017881,"No","NATURAL",5.524331698,540.08,9020105,"NLA_SD-10096",7.282416,0,20.426288,2.309059,3.374778,"TPL","Poor","Poor","Poor","Hypereutrophic",0.016,36.418854614072,0.000172842150353395,1.14228599985721e-06,0,4.74595239704792e-06,0.00144546211490425,1.14228599985721e-06,"Temperate Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"222",6447,0.606,60,0.0031,0,4.03,10.11428571,"NLA12_UT-112",1,"6/5/2012","PROB",-111.5858985,40.51101829,"Region_8",9.75,"No","NATURAL",2.616152577,2593.65,16020201,"NLA_UT-10059",0,0,2.070207,0,96.129613,"WMT","Fair","Poor","Poor","Eutrophic",0.0031,22.3341897750982,4.3264082244592e-05,2.21317912472335e-07,0,1.9371234273665e-06,0.000335553705245629,2.21317912472335e-07,"Western Mountains","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"223",6449,1.258,72,0.0089,0,8.25,21.48,"NLA12_UT-128",1,"6/6/2012","PROB",-112.3104436,40.63982287,"Region_8",0.718756614,"Yes","MAN_MADE",35.74371595,1299.81,16020304,"NLA_UT-10075",70,2.301887,13.320755,6.037736,0,"XER","Good","Poor","Fair","Eutrophic",0.0089,38.6364284063167,8.98122367387735e-05,6.35396587420575e-07,0,2.3245481128398e-06,0.000686927560366361,6.35396587420575e-07,"Xeric","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"224",6451,0.96,41,0.5,0.13,2.82,5.79,"NLA12_PA-107",1,"6/6/2012","PROB",-79.05238419,40.16178738,"Region_3",73.24424262,"No","MAN_MADE",18.170257,551.86,5010007,"NLA_PA-10017",6.873606,29.983454,0.726566,0.017984,62.114237,"SAP","Poor","Poor","Poor","Mesotrophic",0.63,51.7769190632558,6.85371599914328e-05,3.56964374955379e-05,9.28107374883987e-06,1.32370100870044e-06,0.000234804329725229,4.49775112443778e-05,"Southern Appalachians","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"225",6462,1.068,67,0.016,0.088,7.45,29.4,"NLA12_MO-109",1,"6/5/2012","PROB",-91.87233538,39.15347063,"Region_7",50.38275521,"Yes","MAN_MADE",31.6189063,230.21,7110006,"NLA_MO-10045",8.982165,68.010129,2.176841,0.975268,19.402985,"TPL","Poor","Good","Fair","Eutrophic",0.104,35.2488764294441,7.62475904904691e-05,1.14228599985721e-06,6.28257299921468e-06,2.16312116055926e-06,0.000620316402997502,7.42485899907189e-06,"Temperate Plains","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"226",6464,2.401,240,0.014,0,10.42,91.2,"NLA12_IA-132",1,"6/7/2012","PROB",-93.69187566,42.8383562,"Region_7",6.77569055,"No","NATURAL",41.07701142,372.18,7080207,"NLA_IA-10067",4.259259,36.975309,29.567901,3.024692,3.641975,"TPL","Poor","Poor","Poor","Hypereutrophic",0.014,22.1222729579252,0.000171414292853573,9.99500249875062e-07,0,7.748493709466e-06,0.000867610324729392,9.99500249875062e-07,"Temperate Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"227",6469,0.49,66,0.0043,0.019,5.18,24.96,"NLA12_NC-116",1,"6/6/2012","PROB",-79.83690419,36.12929344,"Region_4",450.460218,"Yes","MAN_MADE",2.485656632,251.63,3030002,"NLA_NC-10038",63.918096,0,1.60487,0.332042,33.314886,"SAP","Good","Poor","Poor","Eutrophic",0.0233,16.4172712118183,3.49825087456272e-05,3.06989362461626e-07,1.35646462483044e-06,2.13083577010315e-06,0.000431307243963364,1.66345398729207e-06,"Southern Appalachians","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"228",6470,0.688,28,0.017,0,7.31,3.008,"NLA12_MN-145",1,"6/6/2012","PROB",-92.81783999,45.18204986,"Region_5",112.8362996,"No","NATURAL",44.76190983,277.13,7030005,"NLA_MN-10105",3.459263,27.196177,12.63086,4.688211,39.599454,"UMW","Good","Good","Good","Mesotrophic",0.017,54.3349454217381,4.91182979938602e-05,1.21367887484829e-06,0,9.03990932771033e-07,0.000608659450457952,1.21367887484829e-06,"Upper Midwest","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"229",6471,4.9,524,0.022,0.002,18.31,122.4,"NLA12_MN-118",1,"6/7/2012","PROB",-94.0350912,44.94545187,"Region_5",8.464641162,"No","NATURAL",70.19571133,302.17,7010205,"NLA_MN-10020",4.468005,53.351004,30.859523,4.922378,5.528209,"UMW","Good","Poor","Poor","Hypereutrophic",0.024,20.6782423660307,0.000349825087456272,1.57064324980367e-06,1.42785749982152e-07,1.69175445990008e-05,0.00152456286427977,1.71342899978582e-06,"Upper Midwest","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"230",6472,0.679,20,0.026,0.003,7.33,2.688,"NLA12_MN-111",1,"6/7/2012","PROB",-93.12970047,45.07573342,"Region_5",157.7072156,"Yes","NATURAL",63.74591101,270.25,7010206,"NLA_MN-10077",70.082304,0.411523,13.518519,6.234568,9.753086,"UMW","Good","Good","Good","Mesotrophic",0.029,75.0738359271864,4.84757621189405e-05,1.85621474976797e-06,2.14178624973228e-07,6.45707809122167e-07,0.000610324729392173,2.0703933747412e-06,"Upper Midwest","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"231",6475,2.408,274,0.012,0,10.12,41.4,"NLA12_ND-104",1,"6/7/2012","PROB",-100.8270091,47.61488972,"Region_8",145.0389708,"No","NATURAL",34.78201734,568.2,10130101,"NLA_ND-10031",3.663381,57.681779,5.573278,9.508325,0.347815,"NPL","Good","Poor","Poor","Hypereutrophic",0.012,19.4336666106947,0.000171914042978511,8.56714499892911e-07,0,8.84619698497368e-06,0.00084263114071607,8.56714499892911e-07,"Northern Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"232",6476,2.715,230,0.302,0.108,21.51,1.76,"NLA12_ND-118",1,"6/7/2012","PROB",-99.39845029,46.36786408,"Region_8",14.22247897,"No","NATURAL",23.9001928,599.05,10130104,"NLA_ND-10058",3.992348,47.593484,7.583611,3.369123,0.055535,"NPL","Good","Poor","Poor","Oligotrophic",0.41,26.1030242098112,0.000193831655600771,2.15606482473049e-05,7.7104304990362e-06,7.42563980490492e-06,0.0017910074937552,2.92710787463411e-05,"Northern Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"233",6477,0.939,159,0.006,0,3.72,34.4,"NLA12_NM-150",1,"6/6/2012","PROB",-108.1531642,36.7118285,"Region_6",2.421275275,"Yes","MAN_MADE",17.24188628,1614.29,14080101,"NLA_NM-10072",13.601236,11.707882,7.496136,2.202473,0,"XER","Good","Poor","Poor","Hypereutrophic",0.006,13.0592217440794,6.70379096166203e-05,4.28357249946455e-07,0,5.13337708252122e-06,0.000309741881765196,4.28357249946455e-07,"Xeric","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"234",6478,0.259,65,0.0082,0.039,3.01,2,"NLA12_UT-104",1,"6/7/2012","PROB",-112.0897045,41.37535097,"Region_8",5.518387688,"Yes","MAN_MADE",3987.606092,1287.17,16020102,"NLA_UT-10043",7.513123,28.186014,31.791439,7.715343,7.091069,"XER","Good","Good","Fair","Oligotrophic",0.0472,8.81120358225503,1.84907546226887e-05,5.85421574926822e-07,2.78432212465196e-06,2.09855037964704e-06,0.000250624479600333,3.36974369957878e-06,"Xeric","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"235",6481,0.588,173,0.007,0.255,3.2,3.84,"NLA12_NV-106",1,"6/7/2012","PROB",-118.7235713,39.48435525,"Region_9",4.663642135,"No","MAN_MADE",164.1227226,1202.02,16050203,"NLA_NV-10013",9.454114,4.074367,40.704114,2.610759,0,"XER","Good","Fair","Poor","Mesotrophic",0.262,7.51588369928331,4.19790104947526e-05,4.99750124937531e-07,1.82051831227244e-05,5.58537254890674e-06,0.000266444629475437,1.87049332476619e-05,"Xeric","HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"236",6482,1.061,437,0.079,0.136,4.86,6.528,"NLA12_NV-101",1,"6/6/2012","PROB",-119.1790015,41.92898525,"Region_9",4.663642135,"No","MAN_MADE",100.3274322,1678.23,16040205,"NLA_NV-10043",0.799759,0,0.765768,0.199576,0.08692,"XER","Good","Poor","Poor","Mesotrophic",0.215,5.36886860261893,7.57478403655315e-05,5.640037124295e-06,9.70943099878632e-06,1.41087156293193e-05,0.00040466278101582,1.53494681230813e-05,"Xeric","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"237",6485,0.309,16,0.004,0,3.42,3.066666667,"NLA12_KS-125",1,"6/8/2012","PROB",-94.78795224,39.15644714,"Region_7",20.14916696,"Yes","MAN_MADE",124.5710013,251.58,10240011,"NLA_KS-10060",38.536755,13.567313,7.124149,0.130959,32.656713,"TPL","Poor","Good","Good","Mesotrophic",0.004,42.7058455476815,2.20603983722424e-05,2.85571499964304e-07,0,5.16566247297733e-07,0.000284762697751873,2.85571499964304e-07,"Temperate Plains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"238",6500,0.129,17,0.0018,0,1.67,1.83,"NLA12_NM-134",1,"6/7/2012","PROB",-108.1040209,36.79890899,"Region_6",3.329253503,"Yes","MAN_MADE",86.18705845,1718.89,14080104,"NLA_NM-10056",1.460735,0,12.195122,0.482444,0,"XER","Good","Good","Good","Oligotrophic",0.0018,16.7799096155368,9.20968087384879e-06,1.28507174983937e-07,0,5.48851637753842e-07,0.000139050791007494,1.28507174983937e-07,"Xeric","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"239",6501,0.305,152,0.0023,0.001,3.31,1.915,"NLA12_NM-138",1,"6/8/2012","PROB",-108.9316434,35.98082795,"Region_6",2.421275275,"No","MAN_MADE",15.39520392,2290.19,15020006,"NLA_NM-10060",0,0,0.272932,0.037816,81.259762,"WMT","Fair","Fair","Poor","Oligotrophic",0.0033,4.43715990190525,2.17748268722781e-05,1.64203612479475e-07,7.13928749910759e-08,4.90737934932847e-06,0.000275603663613655,2.3559648747055e-07,"Western Mountains","HYPEREUTROPHIC (> 100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"240",6504,0.114,11,9e-04,0.002,2.72,3.12,"NLA12_NC-103",1,"6/7/2012","PROB",-79.20656601,35.05432224,"Region_4",145.648392,"Yes","MAN_MADE",59.7174532,71.99,3030004,"NLA_NC-10014",10.620317,0,2.360374,8.383021,50.456759,"CPL","Poor","Good","Good","Mesotrophic",0.0029,22.9171704262933,8.13878774898265e-06,6.42535874919683e-08,1.42785749982152e-07,3.55139295017192e-07,0.000226477935054122,2.0703933747412e-07,"Coastal Plains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"241",6507,0.505,24,0.0096,0.005,6.17,1.58,"NLA12_NM-129",1,"6/10/2012","PROB",-103.4881351,35.35167925,"Region_6",3.329253503,"No","MAN_MADE",1521.935083,1146.68,11080006,"NLA_NM-10051",0.553124,0.527058,0.430883,0.60304,19.116862,"SPL","Good","Good","Good","Oligotrophic",0.0146,46.5295620314545,3.60534018704933e-05,6.85371599914328e-07,3.56964374955379e-07,7.748493709466e-07,0.000513738551207327,1.04233597486971e-06,"Southern Plains","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"242",6517,0.985,200,0.0079,0,4.6,65.2,"NLA12_MO-107",1,"6/7/2012","PROB",-89.26963116,36.59005203,"Region_7",135.1590323,"Yes","NATURAL",30.83716089,86.5,8010100,"NLA_MO-10016",1.149068,13.78882,8.944099,57.670807,18.447205,"CPL","Poor","Poor","Poor","Hypereutrophic",0.0079,10.8906816477583,7.03219818662097e-05,5.640037124295e-07,0,6.45707809122167e-06,0.000383014154870941,5.640037124295e-07,"Coastal Plains","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"243",6524,0.329,12,0.0019,0,3.29,3.588571429,"NLA12_KS-138",1,"6/11/2012","PROB",-97.39649824,37.63437988,"Region_7",44.41666027,"Yes","MAN_MADE",10.80830283,392.44,11030013,"NLA_KS-10073",36.862745,1.568627,34.509804,0,1.372549,"SPL","Good","Good","Good","Mesotrophic",0.0019,60.6266372607863,2.3488255872064e-05,1.35646462483044e-07,0,3.874246854733e-07,0.000273938384679434,1.35646462483044e-07,"Southern Plains","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"244",6525,1.09,119,0.1,0.13,7.33,8.68,"NLA12_OK-121",1,"6/11/2012","PROB",-96.87367696,35.99293158,"Region_6",2.437808433,"No","MAN_MADE",177.657303,255.6,11050003,"NLA_OK-10001",4.947014,17.757352,2.655709,0,13.382353,"SPL","Poor","Poor","Poor","Eutrophic",0.23,20.2548189157642,7.78182337402727e-05,7.13928749910759e-06,9.28107374883987e-06,3.84196146427689e-06,0.000610324729392173,1.64203612479475e-05,"Southern Plains","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"245",6526,0.976,38,0.046,0.09,10.77,5.245714286,"NLA12_MN-132",1,"6/11/2012","PROB",-94.53488217,45.52853972,"Region_5",112.8362996,"No","NATURAL",45.88686424,357.09,7010201,"NLA_MN-10092",2.970965,50.573936,12.416535,7.044789,23.287568,"UMW","Good","Poor","Fair","Mesotrophic",0.136,56.7956467443872,6.96794459912901e-05,3.28407224958949e-06,6.42535874919683e-06,1.22684483733212e-06,0.000896752706078268,9.70943099878632e-06,"Upper Midwest","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"246",6527,0.186,21,0.0011,0.002,2.78,1.668,"NLA12_UT-102",1,"6/11/2012","PROB",-110.4823139,40.17574563,"Region_8",5.518387688,"No","MAN_MADE",1331.970866,1741,14060004,"NLA_UT-10053",0.812887,0.740461,2.895836,0.143133,52.609307,"XER","Good","Good","Good","Oligotrophic",0.0031,19.5858524194637,1.32790747483401e-05,7.85321624901835e-08,1.42785749982152e-07,6.77993199578275e-07,0.000231473771856786,2.21317912472335e-07,"Xeric","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"247",6530,3.05,193,0.0077,0,7.01,91.9,"NLA12_IA-105",1,"6/11/2012","PROB",-94.62256302,42.49288038,"Region_7",13.55281114,"No","NATURAL",176.3473158,370.08,7100006,"NLA_IA-10032",10.664808,68.118846,18.558857,0.348524,0.069705,"TPL","Poor","Poor","Poor","Hypereutrophic",0.0077,34.9455080357305,0.000217748268722781,5.49725137431284e-07,0,6.23108035802891e-06,0.000583680266444629,5.49725137431284e-07,"Temperate Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"248",6532,0.611,214,0.0068,0.105,4.86,3.28,"NLA12_NM-160",1,"6/11/2012","PROB",-105.2417642,35.66711339,"Region_6",3.329253503,"Yes","MAN_MADE",437.4938783,2012.39,13060001,"NLA_NM-10082",0.326296,0.047819,6.524521,0.682128,53.182093,"SPL","Good","Good","Poor","Mesotrophic",0.1118,6.31358839297908,4.36210466195474e-05,4.85471549939316e-07,7.49625187406297e-06,6.90907355760718e-06,0.00040466278101582,7.98172342400228e-06,"Southern Plains","HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"249",6534,1.041,124,0.0045,0,3.96,49.6,"NLA12_MS-101",1,"6/9/2012","PROB",-91.3744959,31.70540961,"Region_4",181.7692234,"Yes","NATURAL",41.31889755,16.5,8060204,"NLA_MS-10003",2.660067,44.334449,3.055338,21.604587,28.163949,"CPL","Poor","Poor","Poor","Hypereutrophic",0.0045,18.5642698465963,7.431998286571e-05,3.21267937459841e-07,0,4.00338841655743e-06,0.000329725228975853,3.21267937459841e-07,"Coastal Plains","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"250",6535,0.521,36,0.01,0.002,8.01,NA,"NLA12_MS-102",1,"6/10/2012","PROB",-90.60141761,31.89191158,"Region_4",181.7692234,"No","MAN_MADE",35.49878887,73.51,8060203,"NLA_MS-10009",0.26824,0.214592,9.495708,0.992489,85.354078,"CPL","Not Assessed","Fair","Good","Not Assessed",0.012,32.002510651337,3.71956878703505e-05,7.13928749910759e-07,1.42785749982152e-07,1.1622740564199e-06,0.000666944213155704,8.56714499892911e-07,"Coastal Plains","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)",NA
"251",6536,1.316,129,0.022,0.001,10.3,34.08,"NLA12_MS-104",1,"6/8/2012","PROB",-90.34987379,33.14900152,"Region_4",67.11887169,"No","NATURAL",77.48474551,34.39,8030206,"NLA_MS-10010",4.628999,23.179033,27.910143,43.975494,0.306331,"CPL","Poor","Poor","Poor","Hypereutrophic",0.023,22.5587487481995,9.39530234882559e-05,1.57064324980367e-06,7.13928749910759e-08,4.16481536883797e-06,0.000857618651124063,1.64203612479475e-06,"Coastal Plains","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"252",6537,1.26,25,0.05,0.91,3.35,3.47,"NLA12_PA-101",1,"6/12/2012","PROB",-78.10970726,40.360507,"Region_3",19.66947858,"No","MAN_MADE",3347.381141,239.41,2050303,"NLA_PA-10014",7.058246,22.553012,1.78367,0.001959,68.41175,"SAP","Good","Poor","Fair","Mesotrophic",0.96,111.449818283658,8.99550224887556e-05,3.56964374955379e-06,6.49675162418791e-05,8.07134761402708e-07,0.000278934221482098,6.85371599914329e-05,"Southern Appalachians","MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"253",6538,2.668,131,0.36,0.018,25.53,2.732,"NLA12_ND-139",1,"6/12/2012","PROB",-101.0598295,47.90420192,"Region_8",14.22247897,"No","NATURAL",23.20337924,644.62,9010001,"NLA_ND-10079",5.151437,36.215377,15.45431,11.623091,0.750712,"NPL","Good","Poor","Poor","Mesotrophic",0.378,45.0363678633224,0.00019047619047619,2.57014349967873e-05,1.28507174983937e-06,4.22938614975019e-06,0.00212572855953372,2.69865067466267e-05,"Northern Plains","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"254",6541,0.958,191,0.085,0.51,3.57,6.613333333,"NLA12_IA-120",1,"6/12/2012","PROB",-95.19096081,42.62364617,"Region_7",6.018682365,"Yes","NATURAL",1223.533265,426.54,7100006,"NLA_IA-10055",14.915862,64.378174,17.752415,1.525939,0.079657,"TPL","Poor","Good","Poor","Mesotrophic",0.595,11.0912621453237,6.83943742414507e-05,6.06839437424145e-06,3.64103662454487e-05,6.16650957711669e-06,0.000297252289758535,4.24787606196902e-05,"Temperate Plains","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"255",6542,0.216,29,0.0055,0.002,3.31,0.637333333,"NLA12_MT-104",1,"6/12/2012","PROB",-112.4485198,47.55763659,"Region_8",6.113320325,"No","MAN_MADE",532.2072995,1264,10030104,"NLA_MT-10016",0,2.731676,2.428157,0.641986,19.163154,"NPL","Good","Good","Good","Oligotrophic",0.0075,16.4704164951219,1.54208609980724e-05,3.92660812450917e-07,1.42785749982152e-07,9.36276323227142e-07,0.000275603663613655,5.35446562433069e-07,"Northern Plains","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
