lakeid,sampledate,doc,no3no2,totpf,totpuf,flagdoc,flagno3no2,flagtotpf,flagtotpuf
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,2.78,2,7,10,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,2.54,1,7,11,,X,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,2.52,18,7,10,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,,,,,,,,
TR,2016-07-22,2.44,156,8,18,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-04,,,,,,,,
TR,2016-08-19,2.58,0,2,5,,X,X,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,2.70,0,2,4,,X,X,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,2.37,3,4,7,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,2.32,2,9,8,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,2.24,37,0,6,,,X,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,,,,,,,,
TR,2016-08-19,2.41,128,4,20,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-01,,,,,,,,
TR,2016-09-15,2.83,6,4,9,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,13,5,12,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,3,5,12,,L,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,41,5,12,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,,,,,,,
TR,2016-09-15,,143,23,5,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-09-29,,,,,,,,
TR,2016-10-13,,2,1,4,,,X,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,2.74,1,2,5,,X,X,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,2.40,2,0,8,,,X,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,2.29,119,2,5,,,X,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,,,,,,,,
TR,2016-10-13,2.54,76,1,10,,,X,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-10-27,,,,,,,,
TR,2016-11-15,2.45,6,2,6,,,X,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,2.53,9,2,8,,,X,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,2.50,12,3,5,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,,,,,,,,
TR,2016-11-15,2.29,74,2,7,,,X,
TR,2017-01-19,2.48,61,3,4,,,N,N
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,2.32,67,3,5,,,E,E
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,2.41,72,4,6,,E,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,,,,,,,,
TR,2017-01-19,2.28,155,13,43,,,,
TR,2017-02-13,2.64,61,1,4,,,X,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,2.60,73,4,7,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,2.39,111,5,9,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,,,,,,,,
TR,2017-02-13,2.28,278,16,76,,,,
TR,2017-03-22,2.63,70,0,11,,,X,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,2.54,68,8,10,,E,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,2.43,71,5,12,,,,E
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,,,,,,,,
TR,2017-03-22,2.27,262,8,28,,,,
TR,2017-04-21,2.62,45,5,11,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,2.66,41,4,12,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,2.59,43,5,12,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,,,,,,,,
TR,2017-04-21,3.15,43,4,12,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-04,,,,,,,,
TR,2017-05-19,2.75,2,5,12,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,2.68,9,6,13,,E,,E
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,2.74,19,5,13,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,,,,,,,,
TR,2017-05-19,3.78,28,5,13,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-02,,,,,,,,
TR,2017-06-16,3.10,0,3,7,,X,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,3.23,0,4,6,,X,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,2.94,31,2,7,,L,X,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,3.06,1,3,8,,X,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,2.78,13,2,6,,E,X,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,,,,,,,,
TR,2017-06-16,2.90,39,5,8,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-06-29,,,,,,,,
TR,2017-07-13,,16,1,3,,,X,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,3.19,11,2,4,,NL,X,N
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,3.11,6,0,6,,,NX,N
TR,2017-07-13,,,,,,,,
TR,2017-07-13,3.11,8,0,4,,,X,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,2.94,44,1,3,,,NX,N
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,,,,,,,
TR,2017-07-13,,241,5,12,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-07-27,,,,,,,,
TR,2017-08-10,3.34,1,1,6,,X,X,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,3.30,3,0,4,,,X,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,2.79,1,7,9,,EX,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,2.54,1,0,8,,X,X,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,2.55,2,1,9,,,EX,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,,,,,,,,
TR,2017-08-10,3.37,44,2,16,,,X,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-08-24,,,,,,,,
TR,2017-09-08,3.23,1,6,11,,X,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,3.12,1,6,12,,X,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,3.15,2,6,10,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,2.65,1,7,14,,X,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,2.48,83,6,12,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
TR,2017-09-08,,,,,,,,
