"","siteID","domainID","namedLocation","DateTime","analyte","analyteConcentration","analyteUnits","sampleCondition"
"2083","GUIL","D04","GUIL.AOS.S2",2018-09-17 12:31:00,"TP",0.031,"milligramsPerLiter","GOOD"
"2084","GUIL","D04","GUIL.AOS.S2",2018-09-25 12:36:00,"TP",0.385,"milligramsPerLiter","GOOD"
"2085","GUIL","D04","GUIL.AOS.S2",2018-09-25 12:36:00,"DOC",1.087,"milligramsPerLiter","GOOD"
"2086","GUIL","D04","GUIL.AOS.S2",2018-09-25 12:36:00,"NO3+NO2 - N",0.2975,"milligramsPerLiter","GOOD"
"2087","GUIL","D04","GUIL.AOS.S2",2018-10-10 12:13:00,"NO3+NO2 - N",0.3421,"milligramsPerLiter","GOOD"
"2088","GUIL","D04","GUIL.AOS.S2",2018-10-10 12:13:00,"DOC",1.446,"milligramsPerLiter","GOOD"
"2089","GUIL","D04","GUIL.AOS.S2",2018-10-10 12:13:00,"TP",0.0639,"milligramsPerLiter","GOOD"
"2090","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"TP",0.015,"milligramsPerLiter","GOOD"
"2091","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"DOC",2.985,"milligramsPerLiter","GOOD"
"2092","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"TP",0.021,"milligramsPerLiter","GOOD"
"2093","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"NO3+NO2 - N",0.4234,"milligramsPerLiter","Other"
"2094","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"DOC",2.906,"milligramsPerLiter","GOOD"
"2095","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"NO3+NO2 - N",0.4335,"milligramsPerLiter","Other"
"2096","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"TP",0.015,"milligramsPerLiter","GOOD"
"2097","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"DOC",3.116,"milligramsPerLiter","GOOD"
"2098","GUIL","D04","GUIL.AOS.S2",2018-10-24 12:28:00,"NO3+NO2 - N",0.4272,"milligramsPerLiter","Other"
"2099","GUIL","D04","GUIL.AOS.S2",2018-10-30 13:30:00,"DOC",1.534,"milligramsPerLiter","GOOD"
"2100","GUIL","D04","GUIL.AOS.S2",2018-10-30 13:30:00,"TP",0.006,"milligramsPerLiter","GOOD"
"2101","GUIL","D04","GUIL.AOS.S2",2018-10-30 13:30:00,"NO3+NO2 - N",0.3974,"milligramsPerLiter","Other"
"2102","GUIL","D04","GUIL.AOS.S2",2018-11-12 12:05:00,"TP",0.056,"milligramsPerLiter","GOOD"
"2103","GUIL","D04","GUIL.AOS.S2",2018-11-12 12:05:00,"DOC",2.999,"milligramsPerLiter","GOOD"
"2104","GUIL","D04","GUIL.AOS.S2",2018-11-19 12:11:00,"DOC",1.08,"milligramsPerLiter","GOOD"
"2105","GUIL","D04","GUIL.AOS.S2",2018-11-19 12:11:00,"TP",0.041,"milligramsPerLiter","GOOD"
"2106","GUIL","D04","GUIL.AOS.S2",2018-11-19 12:11:00,"NO3+NO2 - N",0.5839,"milligramsPerLiter","GOOD"
"2107","GUIL","D04","GUIL.AOS.S2",2018-11-27 12:53:00,"TP",0.0449,"milligramsPerLiter","GOOD"
"2108","GUIL","D04","GUIL.AOS.S2",2018-11-27 12:53:00,"NO3+NO2 - N",0.424,"milligramsPerLiter","GOOD"
"2109","GUIL","D04","GUIL.AOS.S2",2018-11-27 12:53:00,"DOC",0.9519,"milligramsPerLiter","GOOD"
"2110","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"NO3+NO2 - N",0.4996,"milligramsPerLiter","GOOD"
"2111","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"NO3+NO2 - N",0.4968,"milligramsPerLiter","GOOD"
"2112","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"DOC",0.7687,"milligramsPerLiter","GOOD"
"2113","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"DOC",0.8415,"milligramsPerLiter","GOOD"
"2114","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"NO3+NO2 - N",0.509,"milligramsPerLiter","GOOD"
"2115","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"TP",0.0469,"milligramsPerLiter","GOOD"
"2116","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"TP",0.0477,"milligramsPerLiter","GOOD"
"2117","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"TP",0.0477,"milligramsPerLiter","GOOD"
"2118","GUIL","D04","GUIL.AOS.S2",2018-12-11 12:17:00,"DOC",0.7522,"milligramsPerLiter","GOOD"
"2119","GUIL","D04","GUIL.AOS.S2",2019-01-22 12:48:00,"NO3+NO2 - N",0.399,"milligramsPerLiter","GOOD"
"2120","GUIL","D04","GUIL.AOS.S2",2019-01-22 12:48:00,"DOC",0.9446,"milligramsPerLiter","GOOD"
"2121","GUIL","D04","GUIL.AOS.S2",2019-01-22 12:48:00,"TP",0.028,"milligramsPerLiter","GOOD"
"2122","GUIL","D04","GUIL.AOS.S2",2019-02-13 11:01:00,"TP",0.025,"milligramsPerLiter","GOOD"
"2123","GUIL","D04","GUIL.AOS.S2",2019-02-13 11:01:00,"NO3+NO2 - N",0.3849,"milligramsPerLiter","GOOD"
"2124","GUIL","D04","GUIL.AOS.S2",2019-02-13 11:01:00,"DOC",1.02,"milligramsPerLiter","GOOD"
"2125","GUIL","D04","GUIL.AOS.S2",2019-02-19 12:31:00,"NO3+NO2 - N",0.3249,"milligramsPerLiter","Other"
"2126","GUIL","D04","GUIL.AOS.S2",2019-02-19 12:31:00,"DOC",0.9242,"milligramsPerLiter","GOOD"
"2127","GUIL","D04","GUIL.AOS.S2",2019-02-19 12:31:00,"TP",0.507,"milligramsPerLiter","GOOD"
"2128","GUIL","D04","GUIL.AOS.S2",2019-03-19 12:40:00,"NO3+NO2 - N",0.2037,"milligramsPerLiter","GOOD"
"2129","GUIL","D04","GUIL.AOS.S2",2019-03-19 12:40:00,"TP",0.232,"milligramsPerLiter","GOOD"
"2130","GUIL","D04","GUIL.AOS.S2",2019-03-19 12:40:00,"DOC",0.9162,"milligramsPerLiter","GOOD"
"2131","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"DOC",0.8685,"milligramsPerLiter","GOOD"
"2132","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"DOC",0.929,"milligramsPerLiter","GOOD"
"2133","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"NO3+NO2 - N",0.1589,"milligramsPerLiter","GOOD"
"2134","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"NO3+NO2 - N",0.1156,"milligramsPerLiter","GOOD"
"2135","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"TP",0.152,"milligramsPerLiter","GOOD"
"2136","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"TP",0.162,"milligramsPerLiter","GOOD"
"2137","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"NO3+NO2 - N",0.1631,"milligramsPerLiter","GOOD"
"2138","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"DOC",0.9205,"milligramsPerLiter","GOOD"
"2139","GUIL","D04","GUIL.AOS.S2",2019-04-08 12:21:00,"TP",0.151,"milligramsPerLiter","GOOD"
"2140","GUIL","D04","GUIL.AOS.S2",2019-04-16 12:09:00,"DOC",1.147,"milligramsPerLiter","GOOD"
"2141","GUIL","D04","GUIL.AOS.S2",2019-04-16 12:09:00,"TP",0.0237,"milligramsPerLiter","GOOD"
"2142","GUIL","D04","GUIL.AOS.S2",2019-04-16 12:09:00,"NO3+NO2 - N",0.0715,"milligramsPerLiter","GOOD"
"2143","GUIL","D04","GUIL.AOS.S2",2019-05-06 12:16:00,"NO3+NO2 - N",0.1003,"milligramsPerLiter","GOOD"
"2144","GUIL","D04","GUIL.AOS.S2",2019-05-06 12:16:00,"DOC",1.131,"milligramsPerLiter","GOOD"
"2145","GUIL","D04","GUIL.AOS.S2",2019-05-06 12:16:00,"TP",0.049,"milligramsPerLiter","GOOD"
"2146","GUIL","D04","GUIL.AOS.S2",2019-05-14 12:10:00,"TP",0.0472,"milligramsPerLiter","GOOD"
"2147","GUIL","D04","GUIL.AOS.S2",2019-05-14 12:10:00,"NO3+NO2 - N",0.1672,"milligramsPerLiter","GOOD"
"2148","GUIL","D04","GUIL.AOS.S2",2019-05-14 12:10:00,"DOC",1.669,"milligramsPerLiter","GOOD"
"2149","GUIL","D04","GUIL.AOS.S2",2019-05-22 12:33:00,"TP",0.3441,"milligramsPerLiter","GOOD"
"2150","GUIL","D04","GUIL.AOS.S2",2019-05-22 12:33:00,"NO3+NO2 - N",0.2121,"milligramsPerLiter","GOOD"
"2151","GUIL","D04","GUIL.AOS.S2",2019-05-22 12:33:00,"DOC",1.086,"milligramsPerLiter","GOOD"
"2152","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"DOC",0.8569,"milligramsPerLiter","GOOD"
"2153","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"TP",0.162,"milligramsPerLiter","GOOD"
"2154","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"NO3+NO2 - N",0.1063,"milligramsPerLiter","GOOD"
"2155","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"NO3+NO2 - N",0.1035,"milligramsPerLiter","GOOD"
"2156","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"DOC",0.9024,"milligramsPerLiter","GOOD"
"2157","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"TP",0.158,"milligramsPerLiter","GOOD"
"2158","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"DOC",0.7997,"milligramsPerLiter","GOOD"
"2159","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"TP",0.1518,"milligramsPerLiter","GOOD"
"2160","GUIL","D04","GUIL.AOS.S2",2019-06-12 12:17:00,"NO3+NO2 - N",0.1056,"milligramsPerLiter","GOOD"
"2161","GUIL","D04","GUIL.AOS.S2",2019-06-18 12:29:00,"NO3+NO2 - N",0.1624,"milligramsPerLiter","GOOD"
"2162","GUIL","D04","GUIL.AOS.S2",2019-06-18 12:29:00,"TP",0.2226,"milligramsPerLiter","GOOD"
"2163","GUIL","D04","GUIL.AOS.S2",2019-06-18 12:29:00,"DOC",0.9685,"milligramsPerLiter","GOOD"
"2164","GUIL","D04","GUIL.AOS.S2",2019-07-16 12:23:00,"TP",0.2203,"milligramsPerLiter","GOOD"
"2165","GUIL","D04","GUIL.AOS.S2",2019-07-16 12:23:00,"NO3+NO2 - N",0.2186,"milligramsPerLiter","GOOD"
"2166","GUIL","D04","GUIL.AOS.S2",2019-07-16 12:23:00,"DOC",2.122,"milligramsPerLiter","GOOD"
"2167","GUIL","D04","GUIL.AOS.S2",2019-07-22 12:12:00,"NO3+NO2 - N",0.3245,"milligramsPerLiter","GOOD"
"2168","GUIL","D04","GUIL.AOS.S2",2019-07-22 12:12:00,"DOC",2.028,"milligramsPerLiter","GOOD"
"2169","GUIL","D04","GUIL.AOS.S2",2019-07-22 12:12:00,"TP",0.3893,"milligramsPerLiter","GOOD"
"2170","GUIL","D04","GUIL.AOS.S2",2019-08-13 11:13:00,"TP",0.07,"milligramsPerLiter","OK"
"2171","GUIL","D04","GUIL.AOS.S2",2019-08-13 11:13:00,"DOC",1.138,"milligramsPerLiter","OK"
"2172","GUIL","D04","GUIL.AOS.S2",2019-08-13 11:13:00,"NO3+NO2 - N",0.1753,"milligramsPerLiter","OK"
"2173","GUIL","D04","GUIL.AOS.S2",2019-08-21 12:31:00,"NO3+NO2 - N",0.2234,"milligramsPerLiter","OK"
"2174","GUIL","D04","GUIL.AOS.S2",2019-08-21 12:31:00,"TP",0.3756,"milligramsPerLiter","OK"
"2175","GUIL","D04","GUIL.AOS.S2",2019-08-21 12:31:00,"DOC",1.167,"milligramsPerLiter","OK"
"2176","GUIL","D04","GUIL.AOS.S2",2019-09-05 12:54:00,"DOC",1.101,"milligramsPerLiter","Cold Chain Broken"
"2177","GUIL","D04","GUIL.AOS.S2",2019-09-05 12:54:00,"NO3+NO2 - N",0.1815,"milligramsPerLiter","OK"
"2178","GUIL","D04","GUIL.AOS.S2",2019-09-05 12:54:00,"TP",0.6739,"milligramsPerLiter","OK"
"2179","GUIL","D04","GUIL.AOS.S2",2019-09-10 11:37:00,"TP",0.3914,"milligramsPerLiter","OK"
"2180","GUIL","D04","GUIL.AOS.S2",2019-09-10 11:37:00,"DOC",2.119,"milligramsPerLiter","OK"
"2181","GUIL","D04","GUIL.AOS.S2",2019-09-10 11:37:00,"NO3+NO2 - N",0.2524,"milligramsPerLiter","OK"
"2182","GUIL","D04","GUIL.AOS.S2",2019-09-16 12:23:00,"DOC",1.575,"milligramsPerLiter","OK"
"2183","GUIL","D04","GUIL.AOS.S2",2019-09-16 12:23:00,"NO3+NO2 - N",0.2133,"milligramsPerLiter","OK"
"2184","GUIL","D04","GUIL.AOS.S2",2019-09-16 12:23:00,"TP",0.5974,"milligramsPerLiter","OK"
"2185","GUIL","D04","GUIL.AOS.S2",2019-10-02 12:14:00,"DOC",1.804,"milligramsPerLiter","OK"
"2186","GUIL","D04","GUIL.AOS.S2",2019-10-02 12:14:00,"DOC",2.174,"milligramsPerLiter","OK"
"2187","GUIL","D04","GUIL.AOS.S2",2019-10-02 12:14:00,"NO3+NO2 - N",0.3113,"milligramsPerLiter","OK"
"2188","GUIL","D04","GUIL.AOS.S2",2019-10-02 12:14:00,"TP",0.081,"milligramsPerLiter","OK"
"2189","GUIL","D04","GUIL.AOS.S2",2019-10-02 12:14:00,"TP",0.069,"milligramsPerLiter","OK"
"2190","GUIL","D04","GUIL.AOS.S2",2019-10-02 12:14:00,"TP",0.075,"milligramsPerLiter","OK"
"2191","GUIL","D04","GUIL.AOS.S2",2019-10-02 12:14:00,"NO3+NO2 - N",0.337,"milligramsPerLiter","OK"
"2192","GUIL","D04","GUIL.AOS.S2",2019-10-09 12:49:00,"TP",0.087,"milligramsPerLiter","OK"
"2193","GUIL","D04","GUIL.AOS.S2",2019-10-09 12:49:00,"NO3+NO2 - N",0.2689,"milligramsPerLiter","OK"
"2194","GUIL","D04","GUIL.AOS.S2",2019-10-09 12:49:00,"DOC",1.343,"milligramsPerLiter","OK"
"2195","GUIL","D04","GUIL.AOS.S2",2019-10-15 12:30:00,"TP",0.091,"milligramsPerLiter","OK"
"2196","GUIL","D04","GUIL.AOS.S2",2019-10-15 12:30:00,"NO3+NO2 - N",0.4709,"milligramsPerLiter","OK"
"2197","GUIL","D04","GUIL.AOS.S2",2019-10-15 12:30:00,"DOC",1.877,"milligramsPerLiter","OK"
"2198","GUIL","D04","GUIL.AOS.S2",2019-10-23 14:01:00,"TP",0.253,"milligramsPerLiter","OK"
"2199","GUIL","D04","GUIL.AOS.S2",2019-10-23 14:01:00,"DOC",1.249,"milligramsPerLiter","OK"
"2200","GUIL","D04","GUIL.AOS.S2",2019-10-23 14:01:00,"NO3+NO2 - N",0.4793,"milligramsPerLiter","OK"
"2201","GUIL","D04","GUIL.AOS.S2",2019-11-12 12:45:00,"TP",0.275,"milligramsPerLiter","OK"
"2202","GUIL","D04","GUIL.AOS.S2",2019-11-12 12:45:00,"DOC",1.106,"milligramsPerLiter","OK"
"2203","GUIL","D04","GUIL.AOS.S2",2019-11-19 11:17:00,"NO3+NO2 - N",0.4674,"milligramsPerLiter","OK"
"2204","GUIL","D04","GUIL.AOS.S2",2019-11-19 11:17:00,"DOC",0.8847,"milligramsPerLiter","OK"
"2205","GUIL","D04","GUIL.AOS.S2",2019-11-19 11:17:00,"TP",0.135,"milligramsPerLiter","OK"
"2206","GUIL","D04","GUIL.AOS.S2",2019-11-25 12:17:00,"TP",0.13,"milligramsPerLiter","OK"
"2207","GUIL","D04","GUIL.AOS.S2",2019-11-25 12:17:00,"NO3+NO2 - N",0.4677,"milligramsPerLiter","OK"
"2208","GUIL","D04","GUIL.AOS.S2",2019-11-25 12:17:00,"DOC",1.912,"milligramsPerLiter","OK"
"2209","GUIL","D04","GUIL.AOS.S2",2019-12-17 11:40:00,"TP",0.046,"milligramsPerLiter","OK"
"2210","GUIL","D04","GUIL.AOS.S2",2019-12-17 11:40:00,"NO3+NO2 - N",0.4162,"milligramsPerLiter","OK"
"2211","GUIL","D04","GUIL.AOS.S2",2019-12-17 11:40:00,"DOC",0.955,"milligramsPerLiter","OK"
"2212","CRAM","D05","CRAM.AOS.outlet",2015-05-05 15:30:00,"TP",0.024,"milligramsPerLiter","Other"
"2213","CRAM","D05","CRAM.AOS.outlet",2015-05-05 15:30:00,"DOC",4.166,"milligramsPerLiter","Other"
"2214","CRAM","D05","CRAM.AOS.outlet",2015-05-05 15:30:00,"NO3+NO2 - N",0.007,"milligramsPerLiter","Other"
"2215","CRAM","D05","CRAM.AOS.inlet",2015-05-05 16:30:00,"TP",5e-04,"milligramsPerLiter","Other"
"2216","CRAM","D05","CRAM.AOS.inlet",2015-05-05 16:30:00,"DOC",4.123,"milligramsPerLiter","Other"
"2217","CRAM","D05","CRAM.AOS.inlet",2015-05-05 16:30:00,"NO3+NO2 - N",0.005,"milligramsPerLiter","Other"
"2218","CRAM","D05","CRAM.AOS.buoy.c1",2015-05-05 19:45:00,"TP",5e-04,"milligramsPerLiter","Other"
"2219","CRAM","D05","CRAM.AOS.buoy.c1",2015-05-05 19:45:00,"NO3+NO2 - N",0.014,"milligramsPerLiter","Other"
"2220","CRAM","D05","CRAM.AOS.buoy.c1",2015-05-05 19:45:00,"DOC",4.205,"milligramsPerLiter","Other"
"2221","CRAM","D05","CRAM.AOS.buoy.c2",2015-05-05 20:45:00,"DOC",4.095,"milligramsPerLiter","Other"
"2222","CRAM","D05","CRAM.AOS.buoy.c2",2015-05-05 20:45:00,"NO3+NO2 - N",0.004,"milligramsPerLiter","Other"
"2223","CRAM","D05","CRAM.AOS.buoy.c2",2015-05-05 20:45:00,"TP",0.007,"milligramsPerLiter","Other"
"2224","CRAM","D05","CRAM.AOS.outlet",2015-06-02 15:00:00,"DOC",4.348,"milligramsPerLiter","Other"
"2225","CRAM","D05","CRAM.AOS.outlet",2015-06-02 15:00:00,"TP",5e-04,"milligramsPerLiter","Other"
"2226","CRAM","D05","CRAM.AOS.outlet",2015-06-02 15:00:00,"NO3+NO2 - N",0.002,"milligramsPerLiter","Other"
"2227","CRAM","D05","CRAM.AOS.inlet",2015-06-02 16:00:00,"TP",5e-04,"milligramsPerLiter","Other"
"2228","CRAM","D05","CRAM.AOS.inlet",2015-06-02 16:00:00,"DOC",4.313,"milligramsPerLiter","Other"
"2229","CRAM","D05","CRAM.AOS.buoy.c1",2015-06-02 17:15:00,"TP",5e-04,"milligramsPerLiter","Other"
"2230","CRAM","D05","CRAM.AOS.buoy.c1",2015-06-02 17:15:00,"DOC",4.3,"milligramsPerLiter","Other"
"2231","CRAM","D05","CRAM.AOS.buoy.c1",2015-06-02 17:15:00,"NO3+NO2 - N",0.002,"milligramsPerLiter","Other"
"2232","CRAM","D05","CRAM.AOS.buoy.c2",2015-06-02 18:15:00,"NO3+NO2 - N",0.027,"milligramsPerLiter","Other"
"2233","CRAM","D05","CRAM.AOS.buoy.c2",2015-06-02 18:15:00,"DOC",4.381,"milligramsPerLiter","Other"
"2234","CRAM","D05","CRAM.AOS.buoy.c2",2015-06-02 18:15:00,"TP",0.0827,"milligramsPerLiter","Other"
"2235","CRAM","D05","CRAM.AOS.outlet",2015-06-29 15:15:00,"TP",0.008,"milligramsPerLiter","Other"
"2236","CRAM","D05","CRAM.AOS.inlet",2015-06-29 16:00:00,"DOC",4.825,"milligramsPerLiter","Other"
"2237","CRAM","D05","CRAM.AOS.inlet",2015-06-29 16:00:00,"TP",0.009,"milligramsPerLiter","Other"
"2238","CRAM","D05","CRAM.AOS.outlet",2016-10-18 14:15:00,"TP",5e-04,"milligramsPerLiter","GOOD"
"2239","CRAM","D05","CRAM.AOS.outlet",2016-10-18 14:15:00,"NO3+NO2 - N",0.01,"milligramsPerLiter","GOOD"
"2240","CRAM","D05","CRAM.AOS.outlet",2016-10-18 14:15:00,"DOC",4.113,"milligramsPerLiter","GOOD"
"2241","CRAM","D05","CRAM.AOS.inlet",2016-10-18 14:35:00,"TP",0.005,"milligramsPerLiter","GOOD"
"2242","CRAM","D05","CRAM.AOS.inlet",2016-10-18 14:35:00,"DOC",4.31,"milligramsPerLiter","GOOD"
"2243","CRAM","D05","CRAM.AOS.inlet",2016-10-18 14:35:00,"NO3+NO2 - N",0.002,"milligramsPerLiter","GOOD"
"2244","CRAM","D05","CRAM.AOS.buoy.c1",2016-10-18 15:20:00,"DOC",4.203,"milligramsPerLiter","GOOD"
"2245","CRAM","D05","CRAM.AOS.buoy.c1",2016-10-18 15:20:00,"NO3+NO2 - N",0.019,"milligramsPerLiter","GOOD"
"2246","CRAM","D05","CRAM.AOS.buoy.c1",2016-10-18 15:20:00,"TP",0.006,"milligramsPerLiter","GOOD"
"2247","CRAM","D05","CRAM.AOS.buoy.c2",2016-10-18 15:45:00,"NO3+NO2 - N",0.003,"milligramsPerLiter","GOOD"
"2248","CRAM","D05","CRAM.AOS.buoy.c2",2016-10-18 15:45:00,"TP",0.019,"milligramsPerLiter","GOOD"
"2249","CRAM","D05","CRAM.AOS.buoy.c2",2016-10-18 15:45:00,"DOC",3.99,"milligramsPerLiter","GOOD"
"2250","CRAM","D05","CRAM.AOS.outlet",2016-11-08 15:55:00,"NO3+NO2 - N",0.011,"milligramsPerLiter","GOOD"
"2251","CRAM","D05","CRAM.AOS.outlet",2016-11-08 15:55:00,"TP",0.032,"milligramsPerLiter","GOOD"
"2252","CRAM","D05","CRAM.AOS.outlet",2016-11-08 15:55:00,"DOC",4.232,"milligramsPerLiter","GOOD"
"2253","CRAM","D05","CRAM.AOS.inlet",2016-11-08 16:20:00,"NO3+NO2 - N",0.011,"milligramsPerLiter","GOOD"
"2254","CRAM","D05","CRAM.AOS.inlet",2016-11-08 16:20:00,"DOC",4.182,"milligramsPerLiter","GOOD"
"2255","CRAM","D05","CRAM.AOS.inlet",2016-11-08 16:20:00,"TP",0.008,"milligramsPerLiter","GOOD"
"2256","CRAM","D05","CRAM.AOS.buoy.c1",2016-11-08 17:15:00,"DOC",4.14,"milligramsPerLiter","GOOD"
"2257","CRAM","D05","CRAM.AOS.buoy.c1",2016-11-08 17:15:00,"TP",0.019,"milligramsPerLiter","GOOD"
"2258","CRAM","D05","CRAM.AOS.buoy.c1",2016-11-08 17:15:00,"NO3+NO2 - N",0.033,"milligramsPerLiter","GOOD"
"2259","CRAM","D05","CRAM.AOS.buoy.c2",2016-11-08 17:45:00,"DOC",4.383,"milligramsPerLiter","GOOD"
"2260","CRAM","D05","CRAM.AOS.buoy.c2",2016-11-08 17:45:00,"TP",0.039,"milligramsPerLiter","GOOD"
"2261","CRAM","D05","CRAM.AOS.buoy.c2",2016-11-08 17:45:00,"NO3+NO2 - N",0.009,"milligramsPerLiter","GOOD"
"2262","CRAM","D05","CRAM.AOS.outlet",2016-11-21 15:10:00,"NO3+NO2 - N",0.007,"milligramsPerLiter","GOOD"
"2263","CRAM","D05","CRAM.AOS.outlet",2016-11-21 15:10:00,"DOC",4.32,"milligramsPerLiter","GOOD"
"2264","CRAM","D05","CRAM.AOS.outlet",2016-11-21 15:10:00,"TP",0.005,"milligramsPerLiter","GOOD"
"2265","CRAM","D05","CRAM.AOS.inlet",2016-11-21 15:35:00,"DOC",4.248,"milligramsPerLiter","GOOD"
"2266","CRAM","D05","CRAM.AOS.inlet",2016-11-21 15:35:00,"TP",0.041,"milligramsPerLiter","GOOD"
"2267","CRAM","D05","CRAM.AOS.inlet",2016-11-21 15:35:00,"NO3+NO2 - N",0.009,"milligramsPerLiter","GOOD"
"2268","CRAM","D05","CRAM.AOS.buoy.c0",2016-11-21 16:15:00,"NO3+NO2 - N",0.012,"milligramsPerLiter","GOOD"
"2269","CRAM","D05","CRAM.AOS.buoy.c0",2016-11-21 16:15:00,"DOC",4.501,"milligramsPerLiter","GOOD"
"2270","CRAM","D05","CRAM.AOS.buoy.c0",2016-11-21 16:15:00,"TP",0.011,"milligramsPerLiter","GOOD"
"2271","CRAM","D05","CRAM.AOS.buoy.c0",2017-02-07 17:15:00,"DOC",4.444,"milligramsPerLiter","GOOD"
"2272","CRAM","D05","CRAM.AOS.buoy.c0",2017-02-07 17:15:00,"TP",0.003,"milligramsPerLiter","GOOD"
"2273","CRAM","D05","CRAM.AOS.buoy.c0",2017-02-07 17:15:00,"NO3+NO2 - N",0.025,"milligramsPerLiter","GOOD"
"2274","CRAM","D05","CRAM.AOS.buoy.c0",2017-03-08 15:30:00,"NO3+NO2 - N",0.089,"milligramsPerLiter","GOOD"
"2275","CRAM","D05","CRAM.AOS.buoy.c0",2017-03-08 15:30:00,"TP",0.001,"milligramsPerLiter","GOOD"
"2276","CRAM","D05","CRAM.AOS.buoy.c0",2017-03-08 15:30:00,"DOC",3.737,"milligramsPerLiter","GOOD"
"2277","CRAM","D05","CRAM.AOS.outlet",2017-04-18 14:20:00,"NO3+NO2 - N",0.059,"milligramsPerLiter","GOOD"
"2278","CRAM","D05","CRAM.AOS.outlet",2017-04-18 14:20:00,"TP",0.033,"milligramsPerLiter","GOOD"
"2279","CRAM","D05","CRAM.AOS.outlet",2017-04-18 14:20:00,"DOC",4.103,"milligramsPerLiter","GOOD"
"2280","CRAM","D05","CRAM.AOS.inlet",2017-04-18 14:55:00,"NO3+NO2 - N",0.055,"milligramsPerLiter","GOOD"
"2281","CRAM","D05","CRAM.AOS.inlet",2017-04-18 14:55:00,"TP",0.005,"milligramsPerLiter","GOOD"
"2282","CRAM","D05","CRAM.AOS.inlet",2017-04-18 14:55:00,"DOC",4.234,"milligramsPerLiter","GOOD"
"2283","CRAM","D05","CRAM.AOS.buoy.c1",2017-04-18 15:45:00,"TP",0.004,"milligramsPerLiter","GOOD"
"2284","CRAM","D05","CRAM.AOS.buoy.c1",2017-04-18 15:45:00,"DOC",4.082,"milligramsPerLiter","GOOD"
"2285","CRAM","D05","CRAM.AOS.buoy.c1",2017-04-18 15:45:00,"NO3+NO2 - N",0.061,"milligramsPerLiter","GOOD"
"2286","CRAM","D05","CRAM.AOS.buoy.c2",2017-04-18 16:30:00,"TP",0.008,"milligramsPerLiter","GOOD"
"2287","CRAM","D05","CRAM.AOS.buoy.c2",2017-04-18 16:30:00,"DOC",3.889,"milligramsPerLiter","GOOD"
"2288","CRAM","D05","CRAM.AOS.buoy.c2",2017-04-18 16:30:00,"NO3+NO2 - N",0.068,"milligramsPerLiter","GOOD"
"2289","CRAM","D05","CRAM.AOS.outlet",2017-05-02 14:55:00,"NO3+NO2 - N",0.009,"milligramsPerLiter","GOOD"
"2290","CRAM","D05","CRAM.AOS.outlet",2017-05-02 14:55:00,"DOC",1.417,"milligramsPerLiter","GOOD"
"2291","CRAM","D05","CRAM.AOS.outlet",2017-05-02 14:55:00,"TP",0.006,"milligramsPerLiter","GOOD"
"2292","CRAM","D05","CRAM.AOS.inlet",2017-05-02 15:25:00,"DOC",3.916,"milligramsPerLiter","GOOD"
"2293","CRAM","D05","CRAM.AOS.inlet",2017-05-02 15:25:00,"TP",0.008,"milligramsPerLiter","GOOD"
"2294","CRAM","D05","CRAM.AOS.inlet",2017-05-02 15:25:00,"NO3+NO2 - N",0.006,"milligramsPerLiter","GOOD"
